key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,5,3.920285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,-34,1,0,0,response3disk,5,166,10,-5,1,0,0,rectangle,10,-5,1,0,0,0,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",10,-5,1,0,0,0,3,3,49,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,7,1.5676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,82,1,0,0,response1disk,8,167,21,6,1,0,0,rectangle,21,6,1,0,0,0,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",21,6,1,0,0,0,4,4,44,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,7,1.768445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,106,1,0,0,response1disk,8,168,6,0,1,0,0,rectangle,6,0,1,0,0,0,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",6,0,1,0,0,0,5,5,133,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,7,2.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,81,1,0,0,response1disk,9,169,13,-4,1,0,0,rectangle,13,-4,1,0,0,0,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",13,-4,1,0,0,0,6,6,90,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,0,1.18301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,98,1,0,0,response7disk,5,170,14,5,1,0,0,rectangle,14,5,1,0,0,0,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",14,5,1,0,0,0,7,7,98,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,1.650295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,91,1,0,0,response1disk,5,171,10,-11,1,0,0,rectangle,10,-11,1,0,0,0,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",10,-11,1,0,0,0,8,8,82,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,4,2.16873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,-94,1,0,0,response3disk,7,172,3,10,1,0,0,rectangle,3,10,1,0,0,0,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",3,10,1,0,0,0,9,9,63,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,0,1.20152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,96,1,0,0,response7disk,5,173,-6,7,1,0,0,rectangle,-6,7,1,0,0,0,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-6,7,1,0,0,0,10,10,94,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,0,1.091015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35,98,1,0,0,response7disk,1,174,6,9,1,0,0,rectangle,6,9,1,0,0,0,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",6,9,1,0,0,0,11,11,76,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,PF,,0,1.05189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,86,1,0,0,response7disk,3,175,11,-14,1,0,0,rectangle,11,-14,1,0,0,0,6,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",11,-14,1,0,0,0,12,12,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,,4,1.990895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,-89,1,0,0,response3disk,2,176,3,11,1,0,0,rectangle,3,11,1,0,0,0,6,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",3,11,1,0,0,0,13,13,157,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,0,1.38621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,91,1,0,0,response7disk,9,177,11,-5,1,0,0,rectangle,11,-5,1,0,0,0,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",11,-5,1,0,0,0,14,14,45,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,4,1.93456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,-67,1,0,0,response3disk,5,178,0,7,1,0,0,rectangle,-41,96,1,0,0,0,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",10,-1,1,0,0,0,15,15,156,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,6,1.282625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,38,1,0,0,response1disk,9,179,-5,-6,1,0,0,rectangle,-5,-6,1,0,0,0,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-5,-6,1,0,0,0,16,16,15,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,7,1.284505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,76,1,0,0,response1disk,3,180,8,-3,1,0,0,rectangle,8,-3,1,0,0,0,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",8,-3,1,0,0,0,17,17,71,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,6,1.5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,43,1,0,0,response1disk,1,181,-4,5,1,0,0,rectangle,-4,5,1,0,0,0,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-4,5,1,0,0,0,18,18,159,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,,4,1.4843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,-83,1,0,0,response3disk,9,182,11,0,1,0,0,rectangle,11,0,1,0,0,0,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",11,0,1,0,0,0,19,19,106,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,0,1.367635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,76,1,0,0,response7disk,8,183,-8,5,1,0,0,rectangle,-95,42,1,0,0,1,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",16,2,1,0,0,0,20,20,16,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,4,1.485145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,-89,1,0,0,response3disk,4,184,10,-2,1,0,0,rectangle,10,-2,1,0,0,1,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",10,-2,1,0,0,0,21,21,43,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,7,1.490775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,103,1,0,0,response1disk,6,185,9,1,1,0,0,rectangle,9,1,1,0,0,1,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",9,1,1,0,0,0,22,22,29,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,1,1.949775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,37,1,0,0,response7disk,7,186,-11,4,1,0,0,rectangle,-11,4,1,0,0,1,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-11,4,1,0,0,0,23,23,51,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,6,1.40553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,30,1,0,0,response1disk,6,187,2,-2,1,0,0,rectangle,2,-2,1,0,0,1,6,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",2,-2,1,0,0,0,24,24,58,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,0,1.335545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31,87,1,0,0,response7disk,3,188,0,-1,1,0,0,rectangle,0,-1,1,0,0,1,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",0,-1,1,0,0,0,25,25,73,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,7,2.314545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,93,1,0,0,response1disk,1,189,5,0,1,0,0,rectangle,5,0,1,0,0,1,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",5,0,1,0,0,0,26,26,57,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,1.853665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,94,1,0,0,response1disk,4,190,-11,-4,1,0,0,rectangle,-11,-4,1,0,0,1,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-11,-4,1,0,0,0,27,27,135,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,6,4.6378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,41,1,0,0,response1disk,6,191,-6,5,1,0,0,rectangle,-37,83,1,0,0,0,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",6,2,1,0,0,0,28,28,91,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,4,2.406105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,-94,1,0,0,response3disk,5,192,0,0,1,0,0,rectangle,0,0,1,0,0,0,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",0,0,1,0,0,0,29,29,116,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,6,1.751455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,44,1,0,0,response1disk,5,193,-5,-5,1,0,0,rectangle,-5,-5,1,0,0,0,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-5,-5,1,0,0,0,30,30,92,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,6,1.315585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,48,1,0,0,response1disk,9,194,1,0,1,0,0,rectangle,1,0,1,0,0,0,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,0,1,0,0,0,31,31,61,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,5,1.690885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,-28,1,0,0,response3disk,7,195,17,-6,1,0,0,rectangle,17,-6,1,0,0,0,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",17,-6,1,0,0,0,32,32,50,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,4,2.071305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,-83,1,0,0,response3disk,2,196,14,7,1,0,0,rectangle,14,7,1,0,0,0,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",14,7,1,0,0,0,33,33,32,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,7,1.29114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,91,1,0,0,response1disk,6,197,-3,-8,1,0,0,rectangle,-3,-8,1,0,0,0,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-3,-8,1,0,0,0,34,34,113,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,6,4.70483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,41,1,0,0,response1disk,2,198,5,4,1,0,0,rectangle,5,4,1,0,0,0,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",5,4,1,0,0,0,35,35,14,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,7,1.817385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,68,1,0,0,response1disk,6,199,2,4,1,0,0,rectangle,2,4,1,0,0,0,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",2,4,1,0,0,0,36,36,103,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,6,1.56997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,30,1,0,0,response1disk,8,200,10,-2,1,0,0,rectangle,10,-2,1,0,0,0,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",10,-2,1,0,0,0,37,37,27,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,6,1.06926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,36,1,0,0,response1disk,9,201,19,-2,1,0,0,rectangle,19,-2,1,0,0,0,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",19,-2,1,0,0,0,38,38,160,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,7,2.301805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,83,1,0,0,response1disk,8,202,7,10,1,0,0,rectangle,7,10,1,0,0,0,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",7,10,1,0,0,0,39,39,64,1,,,,,,,,,,,,,,,,,,,,,,,
